DATE_TIME,PLANT_ID,SOURCE_KEY,AC_CLEAN,DC_CLEAN,DAILY_YIELD_CLEAN,TOTAL_YIELD_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION_CLEAN,NUM_OPT,NUM_SUBOPT
2020-05-15 00:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,25.184316133333333,22.8575074,0.0,2,19
2020-05-15 00:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,25.08458866666667,22.761667866666663,0.0,3,18
2020-05-15 00:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.935752600000004,22.59230553333333,0.0,3,18
2020-05-15 00:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.8461304,22.36085213333333,0.0,4,17
2020-05-15 01:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.621525357142858,22.165422642857145,0.0,2,20
2020-05-15 01:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.5360922,21.968570866666667,0.0,1,20
2020-05-15 01:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.638673866666664,22.352925666666668,0.0,2,19
2020-05-15 01:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.87302233333333,23.1609192,0.0,3,19
2020-05-15 02:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.936930466666663,23.026113,0.0,2,19
2020-05-15 02:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,25.0122476,23.343229266666665,0.0,3,18
2020-05-15 02:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,25.005149333333332,23.639459266666663,0.0,1,20
2020-05-15 02:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.993019533333328,24.0394858,0.0,2,19
2020-05-15 03:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,25.016309428571425,24.384135571428573,0.0,1,20
2020-05-15 03:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.985215266666664,24.35150773333333,0.0,4,17
2020-05-15 03:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.93773193333333,24.060296533333336,0.0,4,17
2020-05-15 03:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.87909953333333,23.709794133333336,0.0,3,18
2020-05-15 04:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.6789022,22.58994153333333,0.0,4,17
2020-05-15 04:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.3519308,21.78364253333333,0.0,5,17
2020-05-15 04:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.0626222,21.85252493333333,0.0,0,22
2020-05-15 04:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.013224200000003,22.306315,0.0,4,18
2020-05-15 05:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.1771058,22.551908466666664,0.0,4,18
2020-05-15 05:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.304888,22.979492071428577,0.0,3,18
2020-05-15 05:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.328727266666665,23.452380466666668,0.0,4,17
2020-05-15 05:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,24.28921113333333,23.09669193333333,0.0,1,20
2020-05-15 06:00:00,4135001,ih0vzX44oOqAx2f,4.85,50.16666667,,6185184.0,24.088446066666663,22.2067566,0.0058869571866666,3,18
