DATE_TIME,PLANT_ID,SOURCE_KEY,AC_CLEAN,DC_CLEAN,DAILY_YIELD_CLEAN,TOTAL_YIELD_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION_CLEAN,NUM_OPT,NUM_SUBOPT
2020-05-15 01:00:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,24.621525357142858,22.165422642857145,0.0,2,20
2020-05-15 01:45:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,24.87302233333333,23.1609192,0.0,3,19
2020-05-15 04:15:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,24.3519308,21.78364253333333,0.0,5,17
2020-05-15 04:30:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,24.0626222,21.85252493333333,0.0,0,22
2020-05-15 04:45:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,24.013224200000003,22.306315,0.0,4,18
2020-05-15 05:00:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,24.1771058,22.551908466666664,0.0,4,18
2020-05-15 06:30:00,4135001,YxYtjZvoooNbGkE,84.8,873.0,22.0,7179988.0,23.976731266666665,22.893282,0.0494097238666666,2,20
2020-05-15 06:45:00,4135001,YxYtjZvoooNbGkE,125.9625,1292.125,37.25,7180003.25,24.21899,24.442443933333333,0.0953944536,1,21
2020-05-15 07:00:00,4135001,YxYtjZvoooNbGkE,182.5857143,1862.571429,77.57142857,7180043.571,24.5373984,27.185652866666665,0.1419404433333333,5,17
2020-05-15 07:15:00,4135001,YxYtjZvoooNbGkE,198.225,2022.0,125.25,7180091.25,24.8159595,28.888477857142853,0.1547126757142856,1,21
2020-05-15 07:30:00,4135001,YxYtjZvoooNbGkE,193.1285714,1970.285714,175.0,7180141.0,24.988789866666668,29.6056438,0.1487991533333333,2,20
2020-05-15 07:45:00,4135001,YxYtjZvoooNbGkE,200.125,2041.375,223.125,7180189.125,25.21618033333333,29.547110933333336,0.1447934189333333,1,21
2020-05-15 08:00:00,4135001,YxYtjZvoooNbGkE,283.9428571,2891.714286,281.5714286,7180247.571,25.41951306666667,31.412544733333327,0.2016386213333333,2,20
2020-05-15 08:15:00,4135001,YxYtjZvoooNbGkE,426.7,4347.25,370.125,7180336.125,25.95908213333333,35.5287108,0.3457076533333333,1,21
2020-05-15 08:30:00,4135001,YxYtjZvoooNbGkE,529.9142857,5405.285714,497.5714286,7180463.571,26.430782066666666,40.3180586,0.4053485726666666,0,22
2020-05-15 08:45:00,4135001,YxYtjZvoooNbGkE,402.7125,4101.5,600.625,7180566.625,26.8318298,39.08195373333332,0.3124267953333332,1,21
2020-05-15 09:00:00,4135001,YxYtjZvoooNbGkE,806.0428571,8235.857143,755.5714286,7180721.571,27.6209698,45.0092326,0.6231526486666666,22,0
2020-05-15 09:15:00,4135001,YxYtjZvoooNbGkE,488.8714286,4983.714286,917.1428571,7180883.143,27.988362071428572,46.6177065,0.3448840357142857,1,21
2020-05-15 09:30:00,4135001,YxYtjZvoooNbGkE,343.95,3504.125,1008.125,7180974.125,27.516727866666667,39.136326,0.2492484,2,20
2020-05-15 09:45:00,4135001,YxYtjZvoooNbGkE,746.8714286,7631.857143,1131.714286,7181097.714,27.450107666666668,40.93057693333333,0.5412059773333334,5,17
2020-05-15 10:00:00,4135001,YxYtjZvoooNbGkE,864.175,8841.375,1367.0,7181333.0,28.632191866666663,52.5477356,0.670675372,20,2
2020-05-15 10:15:00,4135001,YxYtjZvoooNbGkE,796.1142857,8140.0,1541.571429,7181507.571,28.768912733333337,47.633738,0.5722834766666666,5,17
2020-05-15 10:30:00,4135001,YxYtjZvoooNbGkE,585.625,5977.25,1740.0,7181706.0,29.35144260000001,49.249723266666656,0.4551483833333333,1,21
2020-05-15 10:45:00,4135001,YxYtjZvoooNbGkE,498.2714286,5081.142857,1866.428571,7181832.429,28.854707866666665,44.048325600000005,0.3619616539999999,2,20
2020-05-15 11:00:00,4135001,YxYtjZvoooNbGkE,841.525,8608.75,2030.25,7181996.25,29.410819333333336,47.68545339999999,0.6365608813333332,20,2
2020-05-15 11:15:00,4135001,YxYtjZvoooNbGkE,720.1142857,7360.714286,2226.857143,7182192.857,30.21606228571428,50.006988571428565,0.5857872135714286,3,19
2020-05-15 11:30:00,4135001,YxYtjZvoooNbGkE,621.0125,6340.5,2394.875,7182360.875,30.2870728,49.8413636,0.5570693833333333,2,20
2020-05-15 11:45:00,4135001,YxYtjZvoooNbGkE,673.6285714,6878.428571,2552.857143,7182518.857,30.811049333333333,47.8363832,0.4679868693333333,3,19
2020-05-15 12:00:00,4135001,YxYtjZvoooNbGkE,806.375,8245.625,2745.625,7182711.625,31.305375066666663,49.183583533333326,0.5149625866666667,3,19
2020-05-15 12:15:00,4135001,YxYtjZvoooNbGkE,992.0,10154.14286,2947.571429,7182913.571,31.50729773333333,49.84449266666666,0.7878660286666666,20,2
2020-05-15 12:30:00,4135001,YxYtjZvoooNbGkE,846.5571429,8657.142857,3175.714286,7183141.714,32.147684733333335,52.35325513333333,0.6492476293333334,20,2
2020-05-15 12:45:00,4135001,YxYtjZvoooNbGkE,980.25,10026.25,3393.875,7183359.875,32.39142040000001,50.631239933333326,0.761243312,21,1
2020-05-15 13:00:00,4135001,YxYtjZvoooNbGkE,556.0,5673.857143,3590.0,7183556.0,32.622796071428574,49.610767714285714,0.4160351014285714,3,19
2020-05-15 13:15:00,4135001,YxYtjZvoooNbGkE,668.9875,6830.5,3751.5,7183717.5,32.49706446666666,47.01116133333333,0.489243946,1,21
2020-05-15 13:30:00,4135001,YxYtjZvoooNbGkE,792.8428571,8100.285714,3932.571429,7183898.571,32.52462140000001,46.66986293333333,0.574561224,2,20
2020-05-15 13:45:00,4135001,YxYtjZvoooNbGkE,761.025,7773.875,4126.0,7184092.0,32.67847086666667,47.516884133333335,0.560985624,4,18
2020-05-15 14:00:00,4135001,YxYtjZvoooNbGkE,992.4142857,10150.71429,4338.428571,7184304.429,33.763185400000005,49.80390433333333,0.7350834633333333,20,2
2020-05-15 14:15:00,4135001,YxYtjZvoooNbGkE,1170.6125,11996.875,4609.875,7184575.875,34.13076993333335,55.030613,0.8936614913333333,21,1
2020-05-15 14:30:00,4135001,YxYtjZvoooNbGkE,666.0714286,6801.857143,4849.285714,7184815.286,34.08138426666667,54.51913673333334,0.466788824,4,18
2020-05-15 14:45:00,4135001,YxYtjZvoooNbGkE,668.1375,6827.875,5001.125,7184967.125,33.69572221428571,47.618194642857134,0.5421384957142857,4,18
2020-05-15 15:00:00,4135001,YxYtjZvoooNbGkE,564.4714286,5759.0,5165.285714,7185131.286,33.89057606666666,46.02908119999999,0.3988885433333333,5,17
2020-05-15 15:15:00,4135001,YxYtjZvoooNbGkE,612.4375,6252.5,5310.5,7185276.5,34.043744000000004,44.28609193333333,0.4472921486666666,2,20
2020-05-15 15:30:00,4135001,YxYtjZvoooNbGkE,763.1285714,7796.571429,5489.428571,7185455.429,34.40285233333333,46.7442812,0.5651963973333332,1,21
2020-05-15 15:45:00,4135001,YxYtjZvoooNbGkE,466.4375,4758.125,5622.375,7185588.375,34.430942666666674,43.9206158,0.3462306933333333,0,22
