DATE_TIME,PLANT_ID,SOURCE_KEY,AC_CLEAN,DC_CLEAN,DAILY_YIELD_CLEAN,TOTAL_YIELD_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION_CLEAN,NUM_OPT,NUM_SUBOPT
2020-05-15 00:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,25.184316133333333,22.8575074,0.0,2,19
2020-05-15 00:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,25.08458866666667,22.761667866666663,0.0,3,18
2020-05-15 00:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.935752600000004,22.59230553333333,0.0,3,18
2020-05-15 00:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.8461304,22.36085213333333,0.0,4,17
2020-05-15 01:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.621525357142858,22.165422642857145,0.0,2,20
2020-05-15 01:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.5360922,21.968570866666667,0.0,1,20
2020-05-15 01:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.638673866666664,22.352925666666668,0.0,2,19
2020-05-15 01:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.87302233333333,23.1609192,0.0,3,19
2020-05-15 02:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.936930466666663,23.026113,0.0,2,19
2020-05-15 02:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,25.0122476,23.343229266666665,0.0,3,18
2020-05-15 02:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,25.005149333333332,23.639459266666663,0.0,1,20
2020-05-15 02:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.993019533333328,24.0394858,0.0,2,19
2020-05-15 03:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,25.016309428571425,24.384135571428573,0.0,1,20
2020-05-15 03:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.985215266666664,24.35150773333333,0.0,4,17
2020-05-15 03:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.93773193333333,24.060296533333336,0.0,4,17
2020-05-15 03:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.87909953333333,23.709794133333336,0.0,3,18
2020-05-15 04:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.6789022,22.58994153333333,0.0,4,17
2020-05-15 04:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.3519308,21.78364253333333,0.0,5,17
2020-05-15 04:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.0626222,21.85252493333333,0.0,0,22
2020-05-15 04:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.013224200000003,22.306315,0.0,4,18
2020-05-15 05:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.1771058,22.551908466666664,0.0,4,18
2020-05-15 05:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.304888,22.979492071428577,0.0,3,18
2020-05-15 05:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.328727266666665,23.452380466666668,0.0,4,17
2020-05-15 05:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,24.28921113333333,23.09669193333333,0.0,1,20
2020-05-15 06:00:00,4135001,ZoEaEvLYb1n2sOq,2.366666667,24.5,,7098099.0,24.088446066666663,22.2067566,0.0058869571866666,3,18
2020-05-15 06:15:00,4135001,ZoEaEvLYb1n2sOq,28.63333333,296.3333333,2.833333333,7098101.833,24.01163526666667,22.35345866666667,0.0222816074666666,0,21
2020-05-15 06:30:00,4135001,ZoEaEvLYb1n2sOq,65.35,674.3333333,14.33333333,7098113.333,23.976731266666665,22.893282,0.0494097238666666,2,20
2020-05-15 06:45:00,4135001,ZoEaEvLYb1n2sOq,125.75,1290.0,37.0,7098136.0,24.21899,24.442443933333333,0.0953944536,1,21
2020-05-15 07:00:00,4135001,ZoEaEvLYb1n2sOq,183.3857143,1870.857143,78.0,7098177.0,24.5373984,27.185652866666665,0.1419404433333333,5,17
2020-05-15 07:15:00,4135001,ZoEaEvLYb1n2sOq,195.6125,1995.5,125.75,7098224.75,24.8159595,28.888477857142853,0.1547126757142856,1,21
2020-05-15 07:30:00,4135001,ZoEaEvLYb1n2sOq,191.4142857,1952.428571,174.8571429,7098273.857,24.988789866666668,29.6056438,0.1487991533333333,2,20
2020-05-15 07:45:00,4135001,ZoEaEvLYb1n2sOq,197.6875,2016.75,221.625,7098320.625,25.21618033333333,29.547110933333336,0.1447934189333333,1,21
2020-05-15 08:00:00,4135001,ZoEaEvLYb1n2sOq,273.4428571,2785.285714,277.7142857,7098376.714,25.41951306666667,31.412544733333327,0.2016386213333333,2,20
2020-05-15 08:15:00,4135001,ZoEaEvLYb1n2sOq,425.3625,4332.875,364.375,7098463.375,25.95908213333333,35.5287108,0.3457076533333333,1,21
2020-05-15 08:30:00,4135001,ZoEaEvLYb1n2sOq,513.1571429,5234.428571,490.0,7098589.0,26.430782066666666,40.3180586,0.4053485726666666,0,22
2020-05-15 08:45:00,4135001,ZoEaEvLYb1n2sOq,458.25,4670.625,592.5,7098691.5,26.8318298,39.08195373333332,0.3124267953333332,1,21
2020-05-15 09:00:00,4135001,ZoEaEvLYb1n2sOq,803.6285714,8211.142857,761.0,7098860.0,27.6209698,45.0092326,0.6231526486666666,22,0
2020-05-15 09:15:00,4135001,ZoEaEvLYb1n2sOq,406.0571429,4134.857143,906.4285714,7099005.429,27.988362071428572,46.6177065,0.3448840357142857,1,21
2020-05-15 09:30:00,4135001,ZoEaEvLYb1n2sOq,350.3125,3568.625,993.25,7099092.25,27.516727866666667,39.136326,0.2492484,2,20
2020-05-15 09:45:00,4135001,ZoEaEvLYb1n2sOq,730.2285714,7462.714286,1121.285714,7099220.286,27.450107666666668,40.93057693333333,0.5412059773333334,5,17
2020-05-15 10:00:00,4135001,ZoEaEvLYb1n2sOq,831.6875,8507.125,1350.125,7099449.125,28.632191866666663,52.5477356,0.670675372,20,2
2020-05-15 10:15:00,4135001,ZoEaEvLYb1n2sOq,742.7571429,7596.428571,1503.285714,7099602.286,28.768912733333337,47.633738,0.5722834766666666,5,17
2020-05-15 10:30:00,4135001,ZoEaEvLYb1n2sOq,606.7875,6197.875,1692.625,7099791.625,29.35144260000001,49.249723266666656,0.4551483833333333,1,21
2020-05-15 10:45:00,4135001,ZoEaEvLYb1n2sOq,473.4,4825.714286,1817.714286,7099916.714,28.854707866666665,44.048325600000005,0.3619616539999999,2,20
2020-05-15 11:00:00,4135001,ZoEaEvLYb1n2sOq,779.3375,7970.875,1983.375,7100082.375,29.410819333333336,47.68545339999999,0.6365608813333332,20,2
2020-05-15 11:15:00,4135001,ZoEaEvLYb1n2sOq,629.4428571,6429.142857,2184.285714,7100283.286,30.21606228571428,50.006988571428565,0.5857872135714286,3,19
2020-05-15 11:30:00,4135001,ZoEaEvLYb1n2sOq,712.775,7285.125,2355.875,7100454.875,30.2870728,49.8413636,0.5570693833333333,2,20
2020-05-15 11:45:00,4135001,ZoEaEvLYb1n2sOq,686.2142857,7008.0,2511.857143,7100610.857,30.811049333333333,47.8363832,0.4679868693333333,3,19
2020-05-15 12:00:00,4135001,ZoEaEvLYb1n2sOq,775.775,7931.5,2701.0,7100800.0,31.305375066666663,49.183583533333326,0.5149625866666667,3,19
2020-05-15 12:15:00,4135001,ZoEaEvLYb1n2sOq,1000.342857,10243.0,2909.285714,7101008.286,31.50729773333333,49.84449266666666,0.7878660286666666,20,2
2020-05-15 12:30:00,4135001,ZoEaEvLYb1n2sOq,870.0714286,8899.285714,3130.571429,7101229.571,32.147684733333335,52.35325513333333,0.6492476293333334,20,2
2020-05-15 12:45:00,4135001,ZoEaEvLYb1n2sOq,856.4625,8755.0,3347.875,7101446.875,32.39142040000001,50.631239933333326,0.761243312,21,1
2020-05-15 13:00:00,4135001,ZoEaEvLYb1n2sOq,557.8571429,5691.857143,3541.142857,7101640.143,32.622796071428574,49.610767714285714,0.4160351014285714,3,19
2020-05-15 13:15:00,4135001,ZoEaEvLYb1n2sOq,676.1875,6904.375,3701.25,7101800.25,32.49706446666666,47.01116133333333,0.489243946,1,21
2020-05-15 13:30:00,4135001,ZoEaEvLYb1n2sOq,788.3428571,8054.142857,3880.428571,7101979.429,32.52462140000001,46.66986293333333,0.574561224,2,20
2020-05-15 13:45:00,4135001,ZoEaEvLYb1n2sOq,752.025,7681.75,4072.375,7102171.375,32.67847086666667,47.516884133333335,0.560985624,4,18
2020-05-15 14:00:00,4135001,ZoEaEvLYb1n2sOq,989.5857143,10121.71429,4283.428571,7102382.429,33.763185400000005,49.80390433333333,0.7350834633333333,20,2
2020-05-15 14:15:00,4135001,ZoEaEvLYb1n2sOq,1162.85,11917.25,4552.875,7102651.875,34.13076993333335,55.030613,0.8936614913333333,21,1
2020-05-15 14:30:00,4135001,ZoEaEvLYb1n2sOq,654.3285714,6686.285714,4803.571429,7102902.571,34.08138426666667,54.51913673333334,0.466788824,4,18
2020-05-15 14:45:00,4135001,ZoEaEvLYb1n2sOq,819.55,8377.375,4968.125,7103067.125,33.69572221428571,47.618194642857134,0.5421384957142857,4,18
2020-05-15 15:00:00,4135001,ZoEaEvLYb1n2sOq,492.6285714,5021.857143,5140.714286,7103239.714,33.89057606666666,46.02908119999999,0.3988885433333333,5,17
2020-05-15 15:15:00,4135001,ZoEaEvLYb1n2sOq,635.5375,6488.875,5278.25,7103377.25,34.043744000000004,44.28609193333333,0.4472921486666666,2,20
2020-05-15 15:30:00,4135001,ZoEaEvLYb1n2sOq,763.0285714,7795.571429,5456.285714,7103555.286,34.40285233333333,46.7442812,0.5651963973333332,1,21
2020-05-15 15:45:00,4135001,ZoEaEvLYb1n2sOq,459.1375,4683.125,5597.375,7103696.375,34.430942666666674,43.9206158,0.3462306933333333,0,22
2020-05-15 16:00:00,4135001,ZoEaEvLYb1n2sOq,473.6142857,4827.285714,5732.857143,7103831.857,34.38115033333334,43.332853333333325,0.3581823699999999,2,20
2020-05-15 16:15:00,4135001,ZoEaEvLYb1n2sOq,438.5285714,4468.142857,5829.714286,7103928.714,34.12625693333333,41.007431933333336,0.3288961193333332,4,18
2020-05-15 16:30:00,4135001,ZoEaEvLYb1n2sOq,470.2625,4793.875,5953.875,7104052.875,34.35660993333333,41.28059066666666,0.344954196,2,20
2020-05-15 16:45:00,4135001,ZoEaEvLYb1n2sOq,349.5285714,3557.0,6058.0,7104157.0,33.86159653333333,39.419075933333325,0.260346758,2,20
2020-05-15 17:00:00,4135001,ZoEaEvLYb1n2sOq,228.4875,2329.5,6129.375,7104228.375,33.443313571428575,36.82670364285714,0.1668127414285714,2,20
2020-05-15 17:15:00,4135001,ZoEaEvLYb1n2sOq,228.1571429,2326.571429,6186.142857,7104285.143,33.30025473333334,35.852207400000005,0.1738986373333333,3,19
2020-05-15 17:30:00,4135001,ZoEaEvLYb1n2sOq,127.775,1309.5,6221.75,7104320.75,33.03212220000001,34.3384004,0.08716189,1,21
2020-05-15 17:45:00,4135001,ZoEaEvLYb1n2sOq,49.8125,514.875,6245.0,7104344.0,32.311871133333334,31.54853933333333,0.0384030336,1,21
2020-05-15 18:00:00,4135001,ZoEaEvLYb1n2sOq,28.35714286,293.7142857,6255.142857,7104354.143,31.13241364285714,30.225331,0.0225449364285714,3,19
2020-05-15 18:15:00,4135001,ZoEaEvLYb1n2sOq,10.75714286,111.7142857,6259.571429,7104358.571,29.243110933333337,28.6825074,0.00914994484,4,18
2020-05-15 18:30:00,4135001,ZoEaEvLYb1n2sOq,5.37857143,55.85714285,6261.0,7104360.0,28.495518,27.285992266666668,0.001841024544,2,20
2020-05-15 18:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,27.8840638,25.96194653333333,0.0,2,20
2020-05-15 19:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,27.455975400000003,25.38531306666667,0.0,1,13
2020-05-15 19:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,27.0975484,25.200846400000003,0.0,1,13
2020-05-15 19:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,27.01870113333333,25.745267733333336,0.0,0,14
2020-05-15 19:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,23.787237466666667,22.5114056,0.0,2,12
2020-05-15 20:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.66317964285714,20.290725714285717,0.0,3,11
2020-05-15 20:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,23.412097066666668,20.736596666666667,0.0,1,13
2020-05-15 20:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.30098866666667,20.375416933333337,0.0,2,12
2020-05-15 20:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.0374816,20.312805133333327,0.0,2,12
2020-05-15 21:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.168518066666667,20.6512674,0.0,0,14
2020-05-15 21:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.1193604,20.632086200000003,0.0,7,15
2020-05-15 21:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.221250333333334,20.75869966666667,0.0,3,19
2020-05-15 21:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.236828466666665,20.914416666666668,0.0,1,21
2020-05-15 22:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.22185842857143,20.895703928571425,0.0,0,22
2020-05-15 22:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.149312533333333,20.732185866666665,0.0,2,20
2020-05-15 22:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.104713866666668,20.82985206666667,0.0,3,19
2020-05-15 22:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.057079933333338,21.072275666666663,0.0,3,19
2020-05-15 23:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6261.0,7104360.0,22.23601830769231,21.241316538461536,0.0,3,19
2020-05-16 02:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.68216,20.072144,0.0,2,18
2020-05-16 02:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.6884114,19.9192038,0.0,1,21
2020-05-16 02:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.510408533333337,19.59269193333333,0.0,5,17
2020-05-16 02:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.496287,19.6248698,0.0,2,20
2020-05-16 03:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.6459126,20.065205933333328,0.0,3,19
2020-05-16 03:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.674314200000005,20.11216013333333,0.0,3,19
2020-05-16 03:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.73142093333333,20.351884,0.0,0,22
2020-05-16 03:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.78016573333333,20.50589406666667,0.0,1,21
2020-05-16 04:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.85855535714285,20.81391042857143,0.0,2,20
2020-05-16 04:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.89991073333333,20.712640333333333,0.0,1,21
2020-05-16 04:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.92704853333333,20.726037733333335,0.0,1,21
2020-05-16 04:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,22.028684400000003,20.796402866666664,0.0,2,20
2020-05-16 05:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.93278,20.6822592,0.0,3,19
2020-05-16 05:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7104360.0,21.866251666666663,20.472369333333333,0.0,4,18
