feature,x,ale
DC_CLEAN,0.0,0.04616432562241521
DC_CLEAN,6.18,0.04616432562241521
DC_CLEAN,31.74,0.04616432562241521
DC_CLEAN,62.67999999999999,0.042383607285931275
DC_CLEAN,95.71999999999998,0.04048966789199188
DC_CLEAN,129.26666666666668,0.04048966789199188
DC_CLEAN,172.70714285714286,0.03291391031623431
DC_CLEAN,206.6,0.02724283281150841
DC_CLEAN,246.44,0.017773135841811442
DC_CLEAN,282.95333333333326,0.012102058337085546
DC_CLEAN,336.42,0.012102058337085546
DC_CLEAN,381.97333333333336,0.008321340000601612
DC_CLEAN,438.7266666666666,0.0007455824248440365
DC_CLEAN,483.1466666666668,-0.003035135911639897
DC_CLEAN,513.98,-0.004929075305579289
DC_CLEAN,560.4600000000002,-0.006819434473821252
DC_CLEAN,604.2200000000003,-0.010607313261700044
DC_CLEAN,652.1133333333332,-0.012497672429942007
DC_CLEAN,705.4039682539682,-0.01817949061176019
DC_CLEAN,779.9133333333333,-0.12592996320155225
DC_CLEAN,886.8,-0.3835057207773098
DC_CLEAN,1065.5,-0.4099707491326974
DC_CLEAN,1391.4999999999998,-0.4099707491326974
IRRADIATION_CLEAN,0.0,0.05732664837763693
IRRADIATION_CLEAN,0.0047783350833333,0.05732664837763693
IRRADIATION_CLEAN,0.0221499413103448,0.05732664837763693
IRRADIATION_CLEAN,0.0469554367666666,0.05732664837763693
IRRADIATION_CLEAN,0.0670705048965517,0.05732664837763693
IRRADIATION_CLEAN,0.1020111090333333,0.05732664837763693
IRRADIATION_CLEAN,0.1322503906666666,0.05732664837763693
IRRADIATION_CLEAN,0.1674244803448276,0.05732664837763693
IRRADIATION_CLEAN,0.1950850521333333,0.05732664837763693
IRRADIATION_CLEAN,0.2425745116666666,0.05732664837763693
IRRADIATION_CLEAN,0.2933428420689654,0.05732664837763693
IRRADIATION_CLEAN,0.3308074673333333,0.05732664837763693
IRRADIATION_CLEAN,0.3585138956666666,0.05732664837763693
IRRADIATION_CLEAN,0.3835087662068965,0.05732664837763693
IRRADIATION_CLEAN,0.4127263533333333,0.05732664837763693
IRRADIATION_CLEAN,0.4470176755172414,0.05732664837763693
IRRADIATION_CLEAN,0.4868788256666666,0.05732664837763693
IRRADIATION_CLEAN,0.5304539527586206,0.04596301201400056
IRRADIATION_CLEAN,0.5865618399999997,-0.45024910919812067
IRRADIATION_CLEAN,0.6701499496666666,-0.45024910919812067
IRRADIATION_CLEAN,0.7684594155172412,-0.45024910919812067
IRRADIATION_CLEAN,0.8372840246666668,-0.45024910919812067
IRRADIATION_CLEAN,0.9929877596666667,-0.45024910919812067
AC/IRRA,0.0,-0.17894534254899266
AC/IRRA,153.93840323300654,-0.1785470155225039
AC/IRRA,398.73408459909916,-0.0745772612691958
AC/IRRA,729.9275023942469,0.0256117746476284
AC/IRRA,1082.5828852798024,0.13924813828399205
AC/IRRA,1202.2066231458296,0.15248065246168582
AC/IRRA,1254.820100737568,0.158162470643504
AC/IRRA,1291.5798506313145,0.16005282981174598
AC/IRRA,1321.420525962697,0.16384070859962477
AC/IRRA,1349.8524025617476,0.16573106776786675
AC/IRRA,1374.5881735551568,0.16762500716180614
AC/IRRA,1400.7041435059182,0.17329608466653204
AC/IRRA,1422.7822346370083,0.17708396345441083
AC/IRRA,1442.0190595339998,0.18275504095913672
AC/IRRA,1460.0413670180392,0.19601261671671247
AC/IRRA,1475.6583026339001,0.20168369422143836
AC/IRRA,1490.4221611718751,0.21115339119113533
AC/IRRA,1506.0871955471644,0.21493410952761924
AC/IRRA,1523.399390946295,0.22061592770943741
AC/IRRA,1542.3194870640784,0.2262870052141633
AC/IRRA,1566.1964254690308,0.23386276278992088
AC/IRRA,1600.1646829857013,0.2376434811264048
AC/IRRA,3490.5862507115917,0.30380605201487365
