feature,x,ale
AC_CLEAN,0.0,0.07532001689061815
AC_CLEAN,6.333333333333333,0.07532001689061815
AC_CLEAN,30.185714285714287,0.07532001689061815
AC_CLEAN,60.23571428571428,0.07532001689061815
AC_CLEAN,91.16666666666669,0.07532001689061815
AC_CLEAN,125.15333333333334,0.03532001689061815
AC_CLEAN,174.62857142857143,-0.006346649776048513
AC_CLEAN,209.86136363636362,-0.006346649776048513
AC_CLEAN,238.25714285714287,-0.006346649776048513
AC_CLEAN,274.44666666666666,-0.006346649776048513
AC_CLEAN,332.40000000000003,-0.006346649776048513
AC_CLEAN,368.89333333333326,-0.006346649776048513
AC_CLEAN,427.34,-0.006346649776048513
AC_CLEAN,469.54666666666657,-0.006346649776048513
AC_CLEAN,490.2533333333333,-0.006346649776048513
AC_CLEAN,529.5,-0.006346649776048513
AC_CLEAN,576.2071428571429,-0.08967998310938183
AC_CLEAN,603.9000000000002,-0.13315824397894704
AC_CLEAN,649.4533333333334,-0.13315824397894704
AC_CLEAN,691.2642857142857,-0.1748249106456137
AC_CLEAN,772.5285714285714,-0.29482491064561367
AC_CLEAN,954.9533333333331,-0.5448249106456137
AC_CLEAN,1201.6133333333337,-0.5864915773122803
DC_CLEAN,0.0,-0.021852237252861603
DC_CLEAN,6.566666666666664,-0.021852237252861603
DC_CLEAN,31.221428571428564,-0.021852237252861603
DC_CLEAN,62.21428571428572,-0.021852237252861603
DC_CLEAN,93.86,-0.021852237252861603
DC_CLEAN,128.33333333333331,-0.021852237252861603
DC_CLEAN,178.4357142857143,0.01981442941380506
DC_CLEAN,215.0,0.01981442941380506
DC_CLEAN,242.97142857142856,0.01981442941380506
DC_CLEAN,279.56,0.01981442941380506
DC_CLEAN,338.5533333333333,0.01981442941380506
DC_CLEAN,375.88,0.01981442941380506
DC_CLEAN,435.5533333333333,0.01981442941380506
DC_CLEAN,479.2076923076923,0.01981442941380506
DC_CLEAN,500.47333333333336,0.01981442941380506
DC_CLEAN,540.1800000000001,0.01981442941380506
DC_CLEAN,588.1571428571427,0.01981442941380506
DC_CLEAN,616.36,0.01981442941380506
DC_CLEAN,663.1866666666667,0.01981442941380506
DC_CLEAN,706.8571428571429,0.01981442941380506
DC_CLEAN,790.2857142857142,0.01981442941380506
DC_CLEAN,978.84,0.14481442941380507
DC_CLEAN,1232.0466666666669,0.14481442941380507
DAILY_YIELD_CLEAN,0.0,-0.2250004524272723
DAILY_YIELD_CLEAN,12.357142857142856,-0.2250004524272723
