feature,x,ale
DC_CLEAN,0.0,0.08477929089565518
DC_CLEAN,5.982222222222223,0.08477929089565518
DC_CLEAN,32.306666666666665,0.08477929089565518
DC_CLEAN,62.553333333333335,0.08477929089565518
DC_CLEAN,96.94285714285712,0.08477929089565518
DC_CLEAN,134.0533333333333,0.08477929089565518
DC_CLEAN,170.42666666666668,0.04311262422898852
DC_CLEAN,194.90102564102568,-0.04384389751014191
DC_CLEAN,240.39487179487185,-0.04384389751014191
DC_CLEAN,274.62666666666667,-0.04384389751014191
DC_CLEAN,312.65,-0.04384389751014191
DC_CLEAN,387.54,-0.04384389751014191
DC_CLEAN,448.35,-0.08732215837970712
DC_CLEAN,491.4933333333333,-0.08732215837970712
DC_CLEAN,525.6399999999999,-0.08732215837970712
DC_CLEAN,576.908783068783,-0.08732215837970712
DC_CLEAN,616.7599999999999,-0.08732215837970712
DC_CLEAN,667.5333333333335,-0.08732215837970712
DC_CLEAN,719.9933333333332,-0.08732215837970712
DC_CLEAN,785.92,-0.17065549171304045
DC_CLEAN,897.9933333333332,-0.41065549171304044
DC_CLEAN,1087.2333333333331,-0.41065549171304044
DC_CLEAN,1347.0066666666664,-0.41065549171304044
IRRADIATION_CLEAN,0.0,0.08979361775927852
IRRADIATION_CLEAN,0.0047783350833333,0.08979361775927852
IRRADIATION_CLEAN,0.0212704814827586,0.08979361775927852
IRRADIATION_CLEAN,0.0457077810666666,0.08979361775927852
IRRADIATION_CLEAN,0.0667724374666666,0.08979361775927852
IRRADIATION_CLEAN,0.1020111090333333,0.08979361775927852
IRRADIATION_CLEAN,0.1322503906666666,0.08979361775927852
IRRADIATION_CLEAN,0.165160775,0.08979361775927852
IRRADIATION_CLEAN,0.195051521,0.08979361775927852
IRRADIATION_CLEAN,0.2399335173333333,0.08979361775927852
IRRADIATION_CLEAN,0.2933428420689654,0.08979361775927852
IRRADIATION_CLEAN,0.3308074673333333,0.08979361775927852
IRRADIATION_CLEAN,0.3563217239999999,0.08979361775927852
IRRADIATION_CLEAN,0.3834108376666666,0.08979361775927852
IRRADIATION_CLEAN,0.4119583196551724,0.08979361775927852
IRRADIATION_CLEAN,0.4470176755172414,0.08979361775927852
IRRADIATION_CLEAN,0.4868788256666666,0.08979361775927852
IRRADIATION_CLEAN,0.5270469972413792,0.08979361775927852
IRRADIATION_CLEAN,0.5855762653333334,-0.7018730489073881
IRRADIATION_CLEAN,0.6698914724137933,-0.7018730489073881
IRRADIATION_CLEAN,0.7684594155172412,-0.7018730489073881
IRRADIATION_CLEAN,0.8372840246666668,-0.7018730489073881
IRRADIATION_CLEAN,0.9929877596666667,-0.7018730489073881
AC/IRRA,0.0,-0.24767574959790564
AC/IRRA,137.38939760506787,-0.24548756579046582
AC/IRRA,332.62146053049656,-0.02809626144263974
AC/IRRA,651.5885777310265,0.05523707189069357
AC/IRRA,1023.9546819818814,0.18023707189069357
AC/IRRA,1221.0680903864445,0.26023707189069356
AC/IRRA,1286.6076852064557,0.26023707189069356
AC/IRRA,1330.9025746925106,0.26023707189069356
AC/IRRA,1364.0688940245363,0.26023707189069356
AC/IRRA,1396.9399243758787,0.26023707189069356
AC/IRRA,1431.1512203551752,0.26023707189069356
AC/IRRA,1460.0197421980513,0.26023707189069356
AC/IRRA,1476.814086319638,0.26023707189069356
AC/IRRA,1491.3968027262517,0.26023707189069356
AC/IRRA,1512.657120146942,0.26023707189069356
AC/IRRA,1525.5476800351921,0.26023707189069356
AC/IRRA,1536.9290038527079,0.26023707189069356
AC/IRRA,1549.3797093818337,0.26023707189069356
AC/IRRA,1563.2441995118752,0.26023707189069356
AC/IRRA,1579.1835181755578,0.26023707189069356
AC/IRRA,1600.559375485426,0.26023707189069356
AC/IRRA,1626.2576176436692,0.26023707189069356
AC/IRRA,2873.038017389755,0.34357040522402693
