feature,x,ale
DC_CLEAN,0.0,0.1403069719042664
DC_CLEAN,6.333333333333332,0.1403069719042664
DC_CLEAN,32.599999999999994,0.1403069719042664
DC_CLEAN,62.720000000000006,0.1403069719042664
DC_CLEAN,99.73571428571428,0.1403069719042664
DC_CLEAN,136.12,0.1403069719042664
DC_CLEAN,183.78,0.1403069719042664
DC_CLEAN,229.36,0.1403069719042664
DC_CLEAN,260.49333333333334,0.1403069719042664
DC_CLEAN,306.47142857142853,0.1403069719042664
DC_CLEAN,369.7933333333333,0.060306971904266385
DC_CLEAN,430.1133333333333,0.018640305237599714
DC_CLEAN,467.83571428571423,0.018640305237599714
DC_CLEAN,513.8,0.018640305237599714
DC_CLEAN,563.9785714285714,-0.023026361429066944
DC_CLEAN,622.2199999999999,-0.023026361429066944
DC_CLEAN,666.1533333333333,-0.0646930280957336
DC_CLEAN,722.8933333333333,-0.0646930280957336
DC_CLEAN,798.9928571428572,-0.5230263614290669
DC_CLEAN,890.7866666666665,-0.8980263614290669
DC_CLEAN,1016.6066666666666,-0.9380263614290669
DC_CLEAN,1162.14,-0.9380263614290669
DC_CLEAN,1369.9266666666665,-0.9380263614290669
IRRADIATION_CLEAN,0.0,0.029433862673241943
IRRADIATION_CLEAN,0.0047783350833333,0.029433862673241943
IRRADIATION_CLEAN,0.0212704814827586,0.029433862673241943
IRRADIATION_CLEAN,0.0457077810666666,0.029433862673241943
IRRADIATION_CLEAN,0.0667724374666666,0.029433862673241943
IRRADIATION_CLEAN,0.1020111090333333,0.029433862673241943
IRRADIATION_CLEAN,0.1322503906666666,0.029433862673241943
IRRADIATION_CLEAN,0.165160775,0.029433862673241943
IRRADIATION_CLEAN,0.195051521,0.029433862673241943
IRRADIATION_CLEAN,0.2399335173333333,0.029433862673241943
IRRADIATION_CLEAN,0.2933428420689654,0.029433862673241943
IRRADIATION_CLEAN,0.3308074673333333,0.029433862673241943
IRRADIATION_CLEAN,0.3563217239999999,0.029433862673241943
IRRADIATION_CLEAN,0.3834108376666666,0.029433862673241943
IRRADIATION_CLEAN,0.4119583196551724,0.029433862673241943
IRRADIATION_CLEAN,0.4470176755172414,0.029433862673241943
IRRADIATION_CLEAN,0.4868788256666666,0.029433862673241943
IRRADIATION_CLEAN,0.5270469972413792,-0.10100091993545371
IRRADIATION_CLEAN,0.5855762653333334,-0.14266758660212037
IRRADIATION_CLEAN,0.6698914724137933,-0.18433425326878702
IRRADIATION_CLEAN,0.7684594155172412,-0.22433425326878703
IRRADIATION_CLEAN,0.8372840246666668,-0.22433425326878703
IRRADIATION_CLEAN,0.9929877596666667,-0.2660009199354537
AC/IRRA,0.0,-0.19593450783585228
AC/IRRA,229.91782056128423,-0.19374632402841246
AC/IRRA,636.8217948465258,0.023644980319413617
AC/IRRA,1121.2904458772073,0.14864498031941362
AC/IRRA,1220.5260884587824,0.14864498031941362
AC/IRRA,1272.6350852099122,0.14864498031941362
AC/IRRA,1314.3281711722952,0.14864498031941362
AC/IRRA,1358.0044871882255,0.14864498031941362
AC/IRRA,1384.0557251660398,0.14864498031941362
AC/IRRA,1410.7047464424966,0.14864498031941362
AC/IRRA,1429.963466593363,0.14864498031941362
AC/IRRA,1451.2368084520622,0.1903116469860803
AC/IRRA,1465.7026078743252,0.1903116469860803
AC/IRRA,1478.9252354691932,0.1903116469860803
AC/IRRA,1492.5707177030336,0.1903116469860803
AC/IRRA,1509.3265131457065,0.1903116469860803
AC/IRRA,1529.7502014257982,0.231978313652747
AC/IRRA,1542.6908058240501,0.231978313652747
AC/IRRA,1559.1961732049062,0.231978313652747
AC/IRRA,1580.4709662788907,0.231978313652747
AC/IRRA,1597.200241784224,0.231978313652747
AC/IRRA,1658.9727309132577,0.231978313652747
AC/IRRA,3043.4724760484714,0.4819783136527469
