feature,x,ale
AC_CLEAN,0.0,0.02924376781432385
AC_CLEAN,4.493333333333334,0.02924376781432385
AC_CLEAN,28.92666666666667,0.02924376781432385
AC_CLEAN,59.18666666666668,0.02924376781432385
AC_CLEAN,92.99333333333333,0.02924376781432385
AC_CLEAN,130.13333333333335,0.02924376781432385
AC_CLEAN,174.28666666666666,0.02924376781432385
AC_CLEAN,221.0928571428572,0.02924376781432385
AC_CLEAN,255.3785714285714,0.02924376781432385
AC_CLEAN,302.74,0.02924376781432385
AC_CLEAN,354.5466666666666,0.02924376781432385
AC_CLEAN,417.4857142857143,0.02924376781432385
AC_CLEAN,454.64,-0.014234493055241368
AC_CLEAN,476.7855072463768,-0.014234493055241368
AC_CLEAN,486.62028985507254,-0.014234493055241368
AC_CLEAN,531.6866666666666,-0.014234493055241368
AC_CLEAN,572.8866666666667,-0.014234493055241368
AC_CLEAN,612.4285714285713,-0.014234493055241368
AC_CLEAN,646.3000000000001,-0.014234493055241368
AC_CLEAN,720.4133333333334,-0.13923449305524138
AC_CLEAN,756.1866666666668,-0.13923449305524138
AC_CLEAN,897.8133333333334,-0.305901159721908
AC_CLEAN,1190.9333333333327,-0.3475678263885747
DC_CLEAN,0.0,-0.004205688518903919
DC_CLEAN,4.666666666666666,-0.004205688518903919
DC_CLEAN,29.933333333333334,-0.004205688518903919
DC_CLEAN,61.16,-0.004205688518903919
DC_CLEAN,95.67333333333332,-0.004205688518903919
DC_CLEAN,133.44285714285715,-0.004205688518903919
DC_CLEAN,178.04000000000002,-0.004205688518903919
DC_CLEAN,225.4928571428572,-0.004205688518903919
DC_CLEAN,260.41428571428565,-0.004205688518903919
DC_CLEAN,309.07333333333327,-0.004205688518903919
DC_CLEAN,361.22,-0.004205688518903919
DC_CLEAN,425.56,-0.004205688518903919
DC_CLEAN,463.3266666666667,-0.004205688518903919
DC_CLEAN,487.1612040133779,-0.004205688518903919
DC_CLEAN,497.5847268673355,-0.004205688518903919
DC_CLEAN,542.4200000000001,-0.004205688518903919
DC_CLEAN,584.6533333333334,-0.004205688518903919
DC_CLEAN,625.1,-0.004205688518903919
DC_CLEAN,659.8000000000001,-0.004205688518903919
DC_CLEAN,736.16,0.037460978147762745
DC_CLEAN,772.4933333333332,0.037460978147762745
DC_CLEAN,917.8133333333332,0.037460978147762745
DC_CLEAN,1221.0666666666668,0.07912764481442941
DAILY_YIELD_CLEAN,0.0,-0.04801473138683154
DAILY_YIELD_CLEAN,11.533333333333331,-0.04801473138683154
DAILY_YIELD_CLEAN,75.33333333333334,-0.04801473138683154
DAILY_YIELD_CLEAN,181.26666666666665,-0.04801473138683154
DAILY_YIELD_CLEAN,382.2000000000001,-0.04801473138683154
DAILY_YIELD_CLEAN,635.0,-0.04801473138683154
DAILY_YIELD_CLEAN,928.9333333333332,-0.04801473138683154
DAILY_YIELD_CLEAN,1155.8060606060606,-0.04801473138683154
DAILY_YIELD_CLEAN,1330.0,-0.04801473138683154
DAILY_YIELD_CLEAN,1389.9333333333334,-0.04801473138683154
DAILY_YIELD_CLEAN,1696.0,-0.04801473138683154
DAILY_YIELD_CLEAN,1779.357142857143,-0.04801473138683154
DAILY_YIELD_CLEAN,2160.785714285714,-0.006348064720164873
DAILY_YIELD_CLEAN,2407.0,-0.006348064720164873
DAILY_YIELD_CLEAN,2449.0000000000005,-0.006348064720164873
DAILY_YIELD_CLEAN,2696.9999999999995,-0.006348064720164873
DAILY_YIELD_CLEAN,2870.533333333333,-0.006348064720164873
DAILY_YIELD_CLEAN,3247.866666666667,0.03531860194650179
DAILY_YIELD_CLEAN,3305.2666666666664,0.03531860194650179
DAILY_YIELD_CLEAN,3654.8,0.08077314740104724
DAILY_YIELD_CLEAN,3717.333333333333,0.08077314740104724
DAILY_YIELD_CLEAN,3964.666666666667,0.08077314740104724
DAILY_YIELD_CLEAN,4084.0,0.08077314740104724
DAILY_YIELD_CLEAN,4496.5,0.08077314740104724
DAILY_YIELD_CLEAN,4824.866666666667,0.08077314740104724
DAILY_YIELD_CLEAN,5206.4,0.08077314740104724
DAILY_YIELD_CLEAN,5508.866666666667,0.08077314740104724
DAILY_YIELD_CLEAN,5599.0,0.08077314740104724
DAILY_YIELD_CLEAN,6210.333333333334,0.1101849121069296
DAILY_YIELD_CLEAN,7250.5999999999985,0.1101849121069296
DAILY_YIELD_CLEAN,7308.733333333331,0.1101849121069296
TOTAL_YIELD_CLEAN,1795070942.0,-0.0015608740894901144
TOTAL_YIELD_CLEAN,1795072272.0,-0.0015608740894901144
TOTAL_YIELD_CLEAN,1795073557.1999998,-0.0015608740894901144
TOTAL_YIELD_CLEAN,1795073644.0,-0.0015608740894901144
TOTAL_YIELD_CLEAN,1795075340.0,-0.0015608740894901144
TOTAL_YIELD_CLEAN,1795076901.6666665,-0.0015608740894901144
TOTAL_YIELD_CLEAN,1795076952.0,-0.0015608740894901144
