feature,x,ale
AC_CLEAN,0.0,0.13031828258607428
AC_CLEAN,7.1066666666666665,0.13031828258607428
AC_CLEAN,30.386666666666667,0.13031828258607428
AC_CLEAN,57.76,0.13031828258607428
AC_CLEAN,88.88571428571427,0.13031828258607428
AC_CLEAN,115.54666666666664,0.13031828258607428
AC_CLEAN,151.40666666666667,0.04698494925274095
AC_CLEAN,174.57827380952375,0.04698494925274095
AC_CLEAN,213.93267857142854,0.04698494925274095
AC_CLEAN,249.60717948717945,0.00531828258607428
AC_CLEAN,289.83333333333326,0.00531828258607428
AC_CLEAN,344.64666666666665,0.00531828258607428
AC_CLEAN,385.1285714285714,0.00531828258607428
AC_CLEAN,461.60307692307686,0.00531828258607428
AC_CLEAN,492.7214285714285,-0.03634838408059238
AC_CLEAN,533.4466666666666,-0.03634838408059238
AC_CLEAN,581.7,-0.16134838408059235
AC_CLEAN,630.2666666666667,-0.20482664495015754
AC_CLEAN,683.3533333333334,-0.2881599782834908
AC_CLEAN,750.42,-0.4964933116168242
AC_CLEAN,849.7600000000001,-0.6964933116168242
AC_CLEAN,1019.0399999999998,-0.8631599782834908
AC_CLEAN,1333.0666666666666,-0.8631599782834908
DC_CLEAN,0.0,-0.04444155393687131
DC_CLEAN,7.3599999999999985,-0.04444155393687131
DC_CLEAN,31.453333333333337,-0.04444155393687131
DC_CLEAN,59.68,-0.04444155393687131
DC_CLEAN,91.25607843137256,-0.04444155393687131
DC_CLEAN,118.28666666666666,-0.04444155393687131
DC_CLEAN,154.98,-0.04444155393687131
DC_CLEAN,178.56309523809523,-0.04444155393687131
DC_CLEAN,218.68,-0.04444155393687131
DC_CLEAN,254.64,-0.04444155393687131
DC_CLEAN,295.21333333333325,-0.04444155393687131
DC_CLEAN,351.06666666666666,-0.002774887270204647
DC_CLEAN,392.74,-0.002774887270204647
DC_CLEAN,471.97897435897437,-0.002774887270204647
DC_CLEAN,502.79333333333335,0.03889177939646202
DC_CLEAN,544.2066666666667,0.03889177939646202
DC_CLEAN,593.85,0.08055844606312869
DC_CLEAN,643.36,0.08055844606312869
DC_CLEAN,697.76,0.163891779396462
DC_CLEAN,766.5799999999998,0.2472251127297953
DC_CLEAN,869.7800000000002,0.2472251127297953
DC_CLEAN,1043.8666666666666,0.2472251127297953
DC_CLEAN,1367.06,0.2472251127297953
DAILY_YIELD_CLEAN,0.0,-0.24370591246513068
DAILY_YIELD_CLEAN,12.928571428571429,-0.24370591246513068
DAILY_YIELD_CLEAN,77.86666666666666,-0.24370591246513068
DAILY_YIELD_CLEAN,187.0,-0.24370591246513068
DAILY_YIELD_CLEAN,406.53333333333336,-0.24370591246513068
DAILY_YIELD_CLEAN,664.0000000000001,-0.15674939072600025
DAILY_YIELD_CLEAN,977.8666666666666,-0.11508272405933359
DAILY_YIELD_CLEAN,1058.133333333333,-0.11508272405933359
DAILY_YIELD_CLEAN,1405.0714285714282,-0.07662118559779513
DAILY_YIELD_CLEAN,1588.7333333333331,-0.031166640143249658
DAILY_YIELD_CLEAN,1760.0,0.08883335985675034
DAILY_YIELD_CLEAN,2032.4,0.08883335985675034
DAILY_YIELD_CLEAN,2380.8,0.17216669319008365
DAILY_YIELD_CLEAN,2560.933333333333,0.17216669319008365
DAILY_YIELD_CLEAN,2832.333333333333,0.17216669319008365
DAILY_YIELD_CLEAN,3161.6666666666674,0.21564495405964884
DAILY_YIELD_CLEAN,3302.5000000000005,0.21564495405964884
DAILY_YIELD_CLEAN,3563.8666666666663,0.21564495405964884
DAILY_YIELD_CLEAN,3611.533333333333,0.21564495405964884
DAILY_YIELD_CLEAN,3917.0666666666666,0.21564495405964884
DAILY_YIELD_CLEAN,4008.1333333333328,0.21564495405964884
DAILY_YIELD_CLEAN,4321.2666666666655,0.21564495405964884
DAILY_YIELD_CLEAN,4326.214285714284,0.21564495405964884
DAILY_YIELD_CLEAN,4534.533333333334,0.21564495405964884
DAILY_YIELD_CLEAN,5234.9333333333325,0.21564495405964884
DAILY_YIELD_CLEAN,5405.714285714286,0.21564495405964884
DAILY_YIELD_CLEAN,5423.0,0.21564495405964884
DAILY_YIELD_CLEAN,6570.333333333334,0.21564495405964884
DAILY_YIELD_CLEAN,7799.266666666667,0.21564495405964884
DAILY_YIELD_CLEAN,9049.6,0.21564495405964884
DAILY_YIELD_CLEAN,9140.0,0.21564495405964884
TOTAL_YIELD_CLEAN,1412242472.0,0.021498439125910512
TOTAL_YIELD_CLEAN,1412246002.266667,0.021498439125910512
TOTAL_YIELD_CLEAN,1412251521.5999997,0.021498439125910512
TOTAL_YIELD_CLEAN,1412251617.0,0.021498439125910512
TOTAL_YIELD_CLEAN,1412255345.4,0.021498439125910512
TOTAL_YIELD_CLEAN,1412259367.6666667,0.021498439125910512
TOTAL_YIELD_CLEAN,1412259419.0,0.021498439125910512
TOTAL_YIELD_CLEAN,1412261698.5333333,0.021498439125910512
TOTAL_YIELD_CLEAN,1412264834.9090908,0.021498439125910512
TOTAL_YIELD_CLEAN,1412264842.0,0.021498439125910512
TOTAL_YIELD_CLEAN,1412266694.7857144,0.021498439125910512
TOTAL_YIELD_CLEAN,1412268701.5333333,0.021498439125910512
TOTAL_YIELD_CLEAN,1412268760.0,0.021498439125910512
TOTAL_YIELD_CLEAN,1412270412.7333336,0.021498439125910512
TOTAL_YIELD_CLEAN,1412273237.6,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412273299.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412274873.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412276841.4,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412276914.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412278674.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412280114.6,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412280218.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412281196.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412282683.5333333,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412282784.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412285462.4,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412288138.8571427,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412288191.0,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412289811.7857144,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412292475.266667,-0.01850156087408949
TOTAL_YIELD_CLEAN,1412292515.0,-0.01850156087408949
AMBIENT_TEMPERATURE,22.19928706896552,-0.06520985084980922
