feature,x,ale
AC_CLEAN,0.0,0.08263011054306353
AC_CLEAN,5.457777777777778,0.08263011054306353
AC_CLEAN,30.96666666666667,0.08263011054306353
AC_CLEAN,62.17333333333334,0.08263011054306353
AC_CLEAN,94.56,0.08263011054306353
AC_CLEAN,124.27333333333333,0.08263011054306353
AC_CLEAN,157.25333333333333,0.04096344387639687
AC_CLEAN,185.59333333333333,0.04096344387639687
AC_CLEAN,234.65333333333336,0.04096344387639687
AC_CLEAN,270.33333333333326,0.04096344387639687
AC_CLEAN,320.16428571428565,0.04096344387639687
AC_CLEAN,370.4933333333334,-0.0007032227902697974
AC_CLEAN,433.34,-0.0007032227902697974
AC_CLEAN,487.73333333333335,-0.04236988945693647
AC_CLEAN,532.8866666666665,-0.04236988945693647
AC_CLEAN,570.6133333333332,-0.08236988945693648
AC_CLEAN,619.0,-0.12403655612360313
AC_CLEAN,663.1866666666666,-0.16751481699316834
AC_CLEAN,722.7133333333331,-0.16751481699316834
AC_CLEAN,792.88,-0.29251481699316834
AC_CLEAN,894.8466666666666,-0.41251481699316833
AC_CLEAN,1055.1066666666668,-0.5375148169931683
AC_CLEAN,1318.1,-0.5375148169931683
DC_CLEAN,0.0,0.0
DC_CLEAN,5.657777777777779,0.0
DC_CLEAN,32.053333333333335,0.0
DC_CLEAN,64.18666666666667,0.0
DC_CLEAN,97.33333333333331,0.0
DC_CLEAN,127.38,0.0
DC_CLEAN,160.45333333333332,0.0
DC_CLEAN,189.3933333333333,0.0
DC_CLEAN,239.2933333333333,0.0
DC_CLEAN,276.04,0.0
DC_CLEAN,326.0285714285714,0.0
DC_CLEAN,378.6285714285714,0.0
DC_CLEAN,441.5866666666666,0.0
DC_CLEAN,498.05269841269836,0.0
DC_CLEAN,543.6,0.0
DC_CLEAN,582.26,0.0
DC_CLEAN,631.9133333333332,0.0
DC_CLEAN,677.1,0.0
DC_CLEAN,738.1333333333331,0.0
DC_CLEAN,810.8499999999998,0.0
DC_CLEAN,916.0733333333332,0.0
DC_CLEAN,1080.7333333333336,0.0
DC_CLEAN,1351.7199999999996,0.0
DAILY_YIELD_CLEAN,0.0,-0.1660258672004203
DAILY_YIELD_CLEAN,12.0,-0.1660258672004203
DAILY_YIELD_CLEAN,78.93333333333331,-0.1660258672004203
DAILY_YIELD_CLEAN,189.1333333333333,-0.1660258672004203
DAILY_YIELD_CLEAN,409.9333333333333,-0.1660258672004203
DAILY_YIELD_CLEAN,669.3333333333334,-0.1225476063308551
DAILY_YIELD_CLEAN,1001.6666666666666,-0.1225476063308551
DAILY_YIELD_CLEAN,1149.0,-0.1225476063308551
DAILY_YIELD_CLEAN,1446.5,-0.1225476063308551
DAILY_YIELD_CLEAN,1781.0,-0.06194154572479449
DAILY_YIELD_CLEAN,1916.2666666666669,-0.06194154572479449
DAILY_YIELD_CLEAN,2276.0,-0.06194154572479449
DAILY_YIELD_CLEAN,2687.214285714286,0.06849323688390116
DAILY_YIELD_CLEAN,2797.0666666666666,0.06849323688390116
DAILY_YIELD_CLEAN,3099.0,0.06849323688390116
DAILY_YIELD_CLEAN,3364.5,0.06849323688390116
DAILY_YIELD_CLEAN,3511.266666666668,0.06849323688390116
DAILY_YIELD_CLEAN,3915.6,0.15182657021723447
DAILY_YIELD_CLEAN,3964.5333333333338,0.15182657021723447
DAILY_YIELD_CLEAN,4359.6,0.19182657021723445
DAILY_YIELD_CLEAN,4385.866666666667,0.19182657021723445
DAILY_YIELD_CLEAN,4724.533333333334,0.19182657021723445
DAILY_YIELD_CLEAN,4914.9333333333325,0.19182657021723445
DAILY_YIELD_CLEAN,5460.0,0.21310316596191528
DAILY_YIELD_CLEAN,5481.9333333333325,0.21310316596191528
DAILY_YIELD_CLEAN,5551.714285714284,0.21310316596191528
DAILY_YIELD_CLEAN,6477.799999999999,0.23749340986435433
DAILY_YIELD_CLEAN,6673.799999999999,0.23749340986435433
DAILY_YIELD_CLEAN,7899.399999999999,0.23749340986435433
DAILY_YIELD_CLEAN,9037.06666666667,0.23749340986435433
DAILY_YIELD_CLEAN,9127.666666666666,0.23749340986435433
TOTAL_YIELD_CLEAN,1708233986.0,0.0
TOTAL_YIELD_CLEAN,1708237497.266667,0.0
TOTAL_YIELD_CLEAN,1708243023.0666668,0.0
TOTAL_YIELD_CLEAN,1708243119.0,0.0
TOTAL_YIELD_CLEAN,1708246918.6666667,0.0
TOTAL_YIELD_CLEAN,1708250969.266667,0.0
TOTAL_YIELD_CLEAN,1708251021.0,0.0
TOTAL_YIELD_CLEAN,1708253296.9999998,0.0
TOTAL_YIELD_CLEAN,1708256472.8181818,0.0
TOTAL_YIELD_CLEAN,1708256481.0,0.0
TOTAL_YIELD_CLEAN,1708258332.8571427,0.0
