DATE_TIME,IRRADIATION_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,DAILY_YIELD_CLEAN,DC_CLEAN,AC_CLEAN
2020-05-23 00:00:00,0.0,26.720194766666665,24.93793233333333,0.0,0.0,0.0
2020-05-23 00:15:00,0.0,26.4556884,24.550320333333328,0.0,0.0,0.0
2020-05-23 00:30:00,0.0,26.211620310344827,24.194504241379303,0.0,0.0,0.0
2020-05-23 00:45:00,0.0,26.10797946666668,24.0992696,0.0,0.0,0.0
2020-05-23 01:00:00,0.0,25.871246482758625,23.85640748275862,0.0,0.0,0.0
2020-05-23 01:15:00,0.0,25.814145100000005,23.76532583333333,0.0,0.0,0.0
2020-05-23 01:30:00,0.0,25.837760566666667,24.232896966666665,0.0,0.0,0.0
2020-05-23 01:45:00,0.0,25.81694824137931,24.5491331724138,0.0,0.0,0.0
2020-05-23 02:00:00,0.0,25.700773966666663,24.362688066666674,0.0,0.0,0.0
2020-05-23 02:15:00,0.0,25.590836333333336,24.136146066666665,0.0,0.0,0.0
2020-05-23 02:30:00,0.0,25.44831779310345,23.78755879310345,0.0,0.0,0.0
2020-05-23 02:45:00,0.0,25.415001333333333,23.583281600000003,0.0,0.0,0.0
2020-05-23 03:00:00,0.0,25.22627310344828,23.231575793103445,0.0,0.0,0.0
2020-05-23 03:15:00,0.0,24.98559566666667,22.74414273333333,0.0,0.0,0.0
2020-05-23 03:30:00,0.0,24.79134396666667,22.508908,0.0,0.0,0.0
2020-05-23 03:45:00,0.0,24.65176910344828,22.24635051724137,0.0,0.0,0.0
2020-05-23 04:00:00,0.0,24.4721009,21.9592774,0.0,0.0,0.0
2020-05-23 04:15:00,0.0,24.21784606896552,21.940328862068963,0.0,0.0,0.0
2020-05-23 04:30:00,0.0,24.31587946666667,21.950208633333336,0.0,0.0,0.0
2020-05-23 04:45:00,0.0,24.316370799999994,21.891620866666667,0.0,0.0,0.0
2020-05-23 05:00:00,0.0,24.02792989655172,21.66462337931035,0.0,0.0,0.0
2020-05-23 05:15:00,0.0,23.813047033333334,21.8106323,0.0,0.0,0.0
2020-05-23 05:30:00,0.0,23.84403503448276,21.93014427586207,0.0,0.0,0.0
2020-05-23 05:45:00,0.0,23.707536033333334,21.791834533333336,0.0,0.0,0.0
2020-05-23 06:00:00,0.0141595838133333,23.836609733333333,21.78412576666668,1.7333333333333332,17.426666666666666,16.819999999999997
2020-05-23 06:15:00,0.0352355902413793,23.965293,22.39798713793104,9.33333333333333,47.48666666666667,45.926666666666655
2020-05-23 06:30:00,0.058712884,24.5411042,23.30528673333333,25.8,88.58666666666667,86.0
2020-05-23 06:45:00,0.0874251922333333,24.972080400000007,24.08396803333333,53.133333333333326,140.92666666666665,137.46000000000004
2020-05-23 07:00:00,0.1645789924137931,25.36907527586208,24.992333827586204,94.0,200.57857142857145,196.62857142857143
2020-05-23 07:15:00,0.2418249106666667,26.0042399,27.742071500000005,150.19999999999996,272.8466666666667,267.7
2020-05-23 07:30:00,0.3148570596551724,26.917700241379308,32.55195479310345,227.8,355.4933333333334,349.4599999999999
2020-05-23 07:45:00,0.3793576726666666,27.429699566666663,35.60990889999999,327.46666666666664,437.7266666666666,429.76666666666665
2020-05-23 08:00:00,0.4341270063333333,27.988890533333333,38.3060976,444.5333333333333,522.0333333333333,511.7266666666666
2020-05-23 08:15:00,0.4836398434482758,28.67064903448276,40.821387965517246,581.0714285714287,604.2857142857143,592.1142857142858
2020-05-23 08:30:00,0.5337677543333335,29.2585235,43.078069000000006,680.3333333333333,633.7066666666666,620.6866666666665
2020-05-23 08:45:00,0.5889204568965518,29.82619924137931,45.5783502413793,910.5333333333332,756.1866666666667,740.3466666666666
2020-05-23 09:00:00,0.6451150216666667,30.426238066666667,47.827062100000006,1109.8666666666668,822.0266666666668,804.52
2020-05-23 09:15:00,0.7018423813333332,31.15696106666666,49.68050939999999,1318.0,823.0333333333334,805.24
2020-05-23 09:30:00,0.7519769720689654,31.65189851724138,51.29599096551725,1414.0,793.6539393939395,776.4957575757576
2020-05-23 09:45:00,0.791683317,31.959610933333327,52.2273416,1414.0,764.2745454545455,747.7515151515152
2020-05-23 10:00:00,0.8298047317241377,32.56005868965518,53.39805979310346,1414.0,734.8951515151516,719.0072727272727
2020-05-23 10:15:00,0.8577585426666665,32.90432746666666,55.08873696666666,1414.0,705.5157575757577,690.2630303030303
2020-05-23 10:30:00,0.8960065056666665,33.65044886666667,56.9404368,1414.0,676.1363636363637,661.5187878787879
2020-05-23 10:45:00,0.9227391144827584,33.529896620689655,55.78548137931034,1414.0,646.7569696969697,632.7745454545454
2020-05-23 11:00:00,0.938062118,33.776356233333345,57.2085926,1414.0,617.3775757575758,604.030303030303
2020-05-23 11:15:00,0.9489915310344827,34.1564585862069,56.55521031034483,1414.0,587.9981818181818,575.2860606060606
2020-05-23 11:30:00,0.953267991,34.1468976,56.966335833333325,1414.0,558.6187878787879,546.5418181818181
2020-05-23 11:45:00,0.9497544024137932,34.264609448275856,57.88459906896552,1414.0,529.239393939394,517.7975757575757
2020-05-23 12:00:00,0.939489804,34.852522833333325,58.916664633333326,1414.0,499.86,489.0533333333333
2020-05-23 12:15:00,0.9247430913333334,35.171084566666664,58.822551633333326,1414.0,470.4806060606061,460.3090909090909
2020-05-23 12:30:00,0.9124897296551724,35.31690075862069,59.86130489655172,1414.0,441.10121212121214,431.5648484848485
2020-05-23 12:45:00,0.8985497946666666,35.353965233333334,58.1058104,1414.0,411.72181818181815,402.82060606060605
2020-05-23 13:00:00,0.8877546427586208,35.96277151724138,58.698997724137925,1414.0,382.3424242424242,374.0763636363636
2020-05-23 13:15:00,0.8630840616666667,36.29276526666667,57.50219543333333,1414.0,352.9630303030303,345.3321212121212
2020-05-23 13:30:00,0.8493076746666667,36.44097606666667,55.83034573333333,1414.0,323.58363636363634,316.5878787878788
2020-05-23 13:45:00,0.8451140272413794,36.76474110344827,56.15993317241379,1414.0,294.20424242424235,287.8436363636364
2020-05-23 14:00:00,0.8151929123333334,37.34248639999999,58.3555124,1414.0,264.8248484848484,259.099393939394
2020-05-23 14:15:00,0.7900291168965516,37.497076448275855,58.33965862068965,1414.0,235.44545454545448,230.35515151515156
2020-05-23 14:30:00,0.7452246323333332,37.63767076666666,56.476443666666654,1414.0,206.06606060606052,201.6109090909091
2020-05-23 14:45:00,0.7034089543333332,37.5318053,54.732021066666654,1418.4,176.68666666666667,172.86666666666667
2020-05-23 15:00:00,0.6494585644827586,37.63801317241379,55.340708655172406,1564.9333333333332,877.4399999999998,858.4933333333332
2020-05-23 15:15:00,0.603796347,37.9939015,55.50677996666667,1779.6666666666667,820.8,803.32
2020-05-23 15:30:00,0.5547324962068965,37.99130351724138,53.36105868965516,1975.2666666666669,767.7866666666667,751.6533333333333
2020-05-23 15:45:00,0.5077070613333333,37.81119796666666,50.44492493333334,2155.0714285714284,711.5214285714285,696.7785714285715
2020-05-23 16:00:00,0.4419189286666667,37.853689633333325,49.362306666666655,2315.0666666666666,620.7666666666667,608.1999999999999
2020-05-23 16:15:00,0.3923041048275861,37.979447931034485,48.62139141379311,2459.5333333333333,555.2533333333333,544.2133333333333
2020-05-23 16:30:00,0.3365806126666666,38.01695633333334,46.89483423333333,2590.333333333333,478.95333333333326,469.7533333333334
2020-05-23 16:45:00,0.277961291,38.271593066666654,45.333284500000005,2697.8,395.48666666666657,388.6133333333333
2020-05-23 17:00:00,0.2240962596551724,38.68598265517242,44.41159051724138,2787.5333333333338,318.55333333333334,312.9866666666666
2020-05-23 17:15:00,0.1742070463333333,38.21357223333335,42.65903836666667,2855.5,244.36428571428573,239.62857142857143
2020-05-23 17:30:00,0.1285143323448275,37.20869589655173,39.7458832413793,2905.866666666667,177.34666666666664,173.73999999999998
2020-05-23 17:45:00,0.0879022486666666,36.82153546666666,37.669591033333326,2943.066666666667,119.34666666666666,116.04666666666668
2020-05-23 18:00:00,0.0541260664482758,36.05550541379312,35.59737096551724,2966.2666666666664,72.16666666666664,69.96000000000001
2020-05-23 18:15:00,0.0232463271333333,35.323333666666656,33.78148493333333,2979.1333333333337,31.17333333333333,30.12
2020-05-23 18:30:00,0.0038204958,34.50162689999999,32.10442206666666,2982.0,2.5428571428571427,2.4571428571428573
2020-05-23 18:45:00,0.0001720098631034,34.227281482758606,31.297140241379303,2982.0,1.2714285714285714,1.2285714285714286
2020-05-23 19:00:00,0.0,33.81844083333333,30.73789153333333,2982.0,0.0,0.0
2020-05-23 19:15:00,0.0,33.624554633333325,30.704173833333336,2982.0,0.0,0.0
2020-05-23 19:30:00,0.0,33.44275720689656,31.280739517241383,2982.0,0.0,0.0
2020-05-23 19:45:00,0.0,33.057945833333335,31.0951711,2982.0,0.0,0.0
2020-05-23 20:00:00,0.0,32.32888055172415,30.57015365517241,2982.0,0.0,0.0
2020-05-23 20:15:00,0.0,31.585262033333336,30.234904000000004,2982.0,0.0,0.0
2020-05-23 20:30:00,0.0,30.911041166666667,29.6288493,2982.0,0.0,0.0
2020-05-23 20:45:00,0.0,30.352885379310347,29.1147734137931,2982.0,0.0,0.0
2020-05-23 21:00:00,0.0,29.79706316666667,28.53967293333333,2982.0,0.0,0.0
2020-05-23 21:15:00,0.0,29.37549027586207,28.162750379310346,2982.0,0.0,0.0
2020-05-23 21:30:00,0.0,28.980200233333328,27.7605824,2982.0,0.0,0.0
2020-05-23 21:45:00,0.0,28.529278600000005,27.305844233333328,2982.0,0.0,0.0
2020-05-23 22:00:00,0.0,28.255185,26.978490551724136,2982.0,0.0,0.0
2020-05-23 22:15:00,0.0,27.946787566666668,26.5799976,2982.0,0.0,0.0
2020-05-23 22:30:00,0.0,27.5781544137931,25.918446448275866,2982.0,0.0,0.0
2020-05-23 22:45:00,0.0,27.3795706,25.467831533333328,2982.0,0.0,0.0
2020-05-23 23:00:00,0.0,27.4245355,25.86614666666667,2982.0,0.0,0.0
2020-05-23 23:15:00,0.0,27.187055793103443,25.80751813793104,2982.0,0.0,0.0
2020-05-23 23:30:00,0.0,26.945311366666665,25.5226807,2982.0,0.0,0.0
2020-05-23 23:45:00,0.0,26.75863146666667,25.31033193333333,2982.0,0.0,0.0
