DATE_TIME,SOURCE_KEY,AC_CLEAN,DC_CLEAN,DAILY_YIELD_CLEAN,TOTAL_YIELD_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION_CLEAN,NUM_OPT,NUM_SUBOPT
2020-05-15 00:00:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,27.004763700000005,25.0607889,0.0,0,22
2020-05-15 00:15:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.880811433333328,24.421868833333328,0.0,2,20
2020-05-15 00:30:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.682055344827592,24.427290310344823,0.0,3,19
2020-05-15 00:45:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.500588900000004,24.4206776,0.0,4,18
2020-05-15 01:00:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.596148,25.088210413793107,0.0,2,20
2020-05-15 01:15:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.512740033333333,25.31796966666667,0.0,1,21
2020-05-15 01:30:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.494338966666664,25.217192533333336,0.0,2,20
2020-05-15 01:45:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.420410206896552,25.065062310344832,0.0,2,20
2020-05-15 02:00:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.401946133333333,24.691469366666656,0.0,2,20
2020-05-15 02:15:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.226078206896556,24.55948079310345,0.0,4,18
2020-05-15 02:30:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.2603992,24.482406633333337,0.0,2,20
2020-05-15 02:45:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.2978261,24.4886982,0.0,5,17
2020-05-15 03:00:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.328249103448275,24.50628962068966,0.0,1,21
2020-05-15 03:15:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.15870973333333,24.595197433333333,0.0,1,21
2020-05-15 03:30:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.078499333333333,24.801314366666663,0.0,3,19
2020-05-15 03:45:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,26.00130396551724,24.60781744827586,0.0,6,16
2020-05-15 04:00:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,25.6972106,24.626179,0.0,1,21
2020-05-15 04:15:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,25.6277024137931,24.773145068965515,0.0,2,20
2020-05-15 04:30:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,25.482045785714284,24.796690750000003,0.0,3,19
2020-05-15 04:45:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,25.23093168965517,24.43690427586207,0.0,4,18
2020-05-15 05:00:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,25.1175986,24.104579633333337,0.0,5,17
2020-05-15 05:15:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,25.0918621,23.897232,0.0,1,21
2020-05-15 05:30:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,24.916967827586213,23.83947131034483,0.0,1,21
2020-05-15 05:45:00,NgDl19wMapZy17u,0.0,0.0,0.0,111512591.0,24.741273799999995,23.7866618,0.0,2,20
2020-05-15 06:00:00,NgDl19wMapZy17u,14.453333333333337,14.98666666666667,1.2666666666666666,111512592.26666668,24.74278656666667,24.07722983333333,0.0129619781466666,4,18
2020-05-15 06:15:00,NgDl19wMapZy17u,25.92,26.846666666666668,6.466666666666666,111512597.46666664,24.76391089655172,24.356189448275863,0.0210376687241379,0,22
2020-05-15 06:30:00,NgDl19wMapZy17u,59.46666666666666,61.400000000000006,16.333333333333336,111512607.33333334,24.7863229,24.548886100000004,0.042435399,1,21
2020-05-15 06:45:00,NgDl19wMapZy17u,159.32857142857145,162.89285714285714,41.42857142857143,111512632.42857143,25.04824510344827,25.746662,0.1034958783448276,2,20
2020-05-15 07:00:00,NgDl19wMapZy17u,301.3533333333333,306.74,97.6,111512688.6,25.6732025,28.67470703333333,0.1994504836666666,2,20
